ticket_id,title,description,category,subcategory,status,priority,created_by,assigned_to,created_date
TCK-97da33dc,Access issue - our,Boy though character deal interview he do run.,Access,Permissions,Resolved,Low,Rachel,Austin,2025-10-08T14:47:57.424282
TCK-ec774584,Access issue - move,Billion without beautiful send can American dinner natural risk particularly.,Access,Permissions,Resolved,Low,Pamela,Christy,2025-09-27T14:47:57.424282
TCK-6fbe1ab9,Access issue - between,Time common cover bank appear record probably view fall.,Access,Password,Open,High,William,Ashley,2025-10-11T14:47:57.424780
TCK-0d594cbd,Network issue - region,Far require city address chair no sea change important feel.,Network,VPN,Resolved,High,Barry,Daniel,2025-10-12T14:47:57.424780
TCK-0eb03d28,Hardware issue - bad,Big high hold deep carry be past pretty.,Hardware,Laptop,Open,High,Malik,Andrew,2025-10-14T14:47:57.424780
TCK-178ac1d8,Access issue - stand,Answer bar test election brother family should girl specific also huge quality room system wide.,Access,Permissions,Closed,Medium,Holly,Angela,2025-09-26T14:47:57.425280
TCK-2b7e5a40,Hardware issue - yard,Popular arrive black keep have law herself degree often upon.,Hardware,Monitor,Closed,Low,Holly,Nicole,2025-09-26T14:47:57.425280
TCK-a7fa257e,Software issue - blue,Usually water set writer me once miss sister want rule safe evening figure.,Software,OS,In Progress,Low,Amanda,Joseph,2025-10-03T14:47:57.425826
TCK-cc68751d,Email issue - region,Pay someone good machine party city north someone to test.,Email,Spam,Resolved,Low,Steven,Brandon,2025-10-14T14:47:57.425826
TCK-b2e9fb74,Hardware issue - book,Make doctor amount kid both effort major team use almost as walk arm rate center.,Hardware,Keyboard,Resolved,Critical,Renee,Keith,2025-10-03T14:47:57.425826
TCK-3523119a,Software issue - term,Easy anyone by believe memory admit western particularly above nation later win physical audience positive fly.,Software,Application,In Progress,Low,John,Sylvia,2025-10-03T14:47:57.426331
TCK-5fda6c4a,Email issue - sign,Form economic then mouth phone western summer create.,Email,Delivery,Closed,Low,Joshua,Dorothy,2025-09-24T14:47:57.426331
TCK-91bf97a0,Software issue - child,Have avoid special tend last of last during.,Software,Update,Resolved,Medium,Ronald,Wendy,2025-09-26T14:47:57.426331
TCK-be9267e8,Network issue - ask,Feel specific wrong tax whose also offer apply age.,Network,LAN,In Progress,High,Jacqueline,Michelle,2025-10-05T14:47:57.426830
TCK-e7c4cdc5,Network issue - production,Administration both kitchen do alone admit bit another occur development admit tend big determine loss.,Network,Router,Closed,Medium,Roger,Katherine,2025-09-26T14:47:57.426830
TCK-f8bf57fe,Network issue - now,On show draw much list small both for away financial laugh sister unit.,Network,WiFi,In Progress,Low,Angelica,Cynthia,2025-10-11T14:47:57.426830
TCK-f5f98bc7,Hardware issue - add,Forget through skill number when whose wonder market go board.,Hardware,Printer,Closed,Critical,Deborah,William,2025-09-25T14:47:57.427283
TCK-eea329d5,Email issue - him,Within step white former finish approach front process.,Email,Spam,In Progress,Low,Edgar,Jacob,2025-10-03T14:47:57.427283
TCK-60baa675,Email issue - couple,Age understand blue hospital level down assume.,Email,Outlook,Open,Low,Christopher,Virginia,2025-09-25T14:47:57.427283
TCK-f0e81ee4,Software issue - against,Little personal short its make share each difference.,Software,Application,Open,Medium,Katrina,Heather,2025-09-24T14:47:57.427828
TCK-92a715ab,Hardware issue - rest,National baby more worker professor everybody as into executive member company perhaps her bar phone send.,Hardware,Keyboard,Closed,Low,Donna,Amanda,2025-09-28T14:47:57.427828
TCK-db6fa98c,Email issue - Congress,Expert kitchen mention very enjoy risk season recognize hundred tax peace may.,Email,Spam,Closed,Critical,Marilyn,Kevin,2025-09-29T14:47:57.427828
TCK-901c733d,Email issue - choose,Main economic start face miss magazine million listen range hit floor out.,Email,Delivery,Closed,Critical,Ross,Kimberly,2025-10-10T14:47:57.428329
TCK-b8144098,Access issue - help,Consider student act guy matter fill people knowledge.,Access,Account Lock,Closed,High,Matthew,Ellen,2025-10-01T14:47:57.428329
TCK-cb62dd09,Hardware issue - station,Quite leader during issue best building prepare brother ever matter close gun keep.,Hardware,Keyboard,In Progress,Low,Kevin,Heather,2025-09-19T14:47:57.428832
TCK-32aafb75,Software issue - physical,Her admit news animal probably picture race deep win seem.,Software,OS,Resolved,High,Jessica,Scott,2025-10-02T14:47:57.428832
TCK-14586118,Hardware issue - learn,Attack be west value focus build personal consider series such though.,Hardware,Printer,In Progress,Critical,Deanna,Erika,2025-10-07T14:47:57.428832
TCK-598f6a9d,Hardware issue - as,Future father nation feeling know send indeed spend they well consumer.,Hardware,Keyboard,In Progress,Critical,Adrian,Alec,2025-10-08T14:47:57.429347
TCK-984d154c,Hardware issue - collection,Base drive body who tree bill stay their me of film act thank student perform.,Hardware,Laptop,Resolved,Critical,Charlene,Rachel,2025-09-23T14:47:57.429347
TCK-7808621a,Access issue - likely,Realize never PM sometimes play miss Mrs leader pattern whole more pressure senior rock.,Access,Password,Resolved,Medium,Cody,Lisa,2025-10-11T14:47:57.429347
TCK-c2f059e9,Hardware issue - school,Course wait what respond often available consumer event evening research operation every nothing.,Hardware,Printer,Open,Low,Ricky,Daniel,2025-10-04T14:47:57.429828
TCK-8a94ed8b,Network issue - pretty,Two tax agent smile finally up bit worry sign design compare organization take amount.,Network,WiFi,In Progress,High,Heather,Tracy,2025-09-27T14:47:57.429828
TCK-14aab2ca,Email issue - line,Apply pass know wear husband that suffer hard.,Email,Spam,Closed,Medium,Kyle,William,2025-09-30T14:47:57.429828
TCK-4e83e275,Email issue - church,Sense appear carry or sister push line resource player present top but.,Email,Quota,In Progress,Critical,Ethan,Jasmine,2025-10-04T14:47:57.430331
TCK-c2f1b296,Network issue - similar,West it last opportunity without realize bed fill apply like after dark close candidate.,Network,VPN,In Progress,Low,Jamie,Ashley,2025-10-17T14:47:57.430331
TCK-23d326d0,Email issue - budget,Base everybody either all last rock always same within very despite family less back.,Email,Delivery,Open,Critical,Martha,Christian,2025-10-15T14:47:57.430331
TCK-b6f5f5fe,Email issue - development,Close line avoid reflect interesting current quality budget nature fast gun.,Email,Delivery,Closed,High,Sherry,Nicholas,2025-09-22T14:47:57.430829
TCK-494057c5,Network issue - score,During read front defense remain letter success house.,Network,VPN,Resolved,High,Jay,Stephen,2025-09-17T14:47:57.430829
TCK-12901cb6,Access issue - condition,Find find rule seat less reveal clear something fly.,Access,Account Lock,Open,High,Michael,David,2025-10-07T14:47:57.431328
TCK-875dbbac,Access issue - yourself,Great current fine green gas type list.,Access,Account Lock,Resolved,High,Jason,Victoria,2025-09-29T14:47:57.431328
TCK-c0929327,Access issue - begin,Body here large term middle anyone this sea manage much city discover.,Access,Account Lock,Open,High,Victoria,Brenda,2025-10-13T14:47:57.431328
TCK-823bf60d,Access issue - building,Different challenge film site view pattern record economic ground imagine television interview miss kind.,Access,Account Lock,Resolved,Critical,Brittany,Kelli,2025-10-13T14:47:57.431835
TCK-77575148,Network issue - traditional,Scientist fact huge industry affect pay role summer.,Network,Router,Open,Low,Stephen,Gregory,2025-09-17T14:47:57.431835
TCK-a511013a,Software issue - whatever,Safe throughout compare cultural effort all suffer opportunity table rise point group everyone occur.,Software,OS,In Progress,Medium,Debra,Craig,2025-10-16T14:47:57.432284
TCK-e59f7c69,Email issue - forget,Financial memory nothing drug body short street statement move bank another several man low drug.,Email,Spam,Open,Medium,Brent,Chad,2025-10-02T14:47:57.432284
TCK-ce5ccd05,Email issue - account,Throw cultural east difficult must soon old team event other state.,Email,Outlook,In Progress,Medium,Gary,Victoria,2025-10-03T14:47:57.432284
TCK-01d3f417,Network issue - say,Song attention support level necessary mouth third think continue.,Network,LAN,Open,Low,Tara,Jasmine,2025-09-29T14:47:57.432784
TCK-76ecdc03,Hardware issue - party,Stand south project sometimes seven ground support peace right hit.,Hardware,Monitor,Closed,Low,Ariel,Howard,2025-10-04T14:47:57.432784
TCK-3db37723,Software issue - brother,More until table measure environment management space election know rich data guess.,Software,Application,Open,Low,Ralph,Kara,2025-10-15T14:47:57.432784
TCK-b722b5a4,Hardware issue - attention,Reality parent specific picture view list she health save.,Hardware,Keyboard,Open,Low,Sarah,Gordon,2025-09-19T14:47:57.432784
TCK-18ca32db,Hardware issue - green,Voice study take close city growth cultural behind that.,Hardware,Monitor,In Progress,Low,Richard,Stephanie,2025-09-29T14:47:57.433328
TCK-3ed7f0a9,Email issue - doctor,Shake investment serious require need certain edge.,Email,Spam,Resolved,Low,Allison,Kristin,2025-09-20T14:47:57.433328
TCK-f6823771,Hardware issue - son,Cause anything none west policy right describe set whether eye plan set wind determine.,Hardware,Laptop,Resolved,Low,Tonya,Larry,2025-09-25T14:47:57.433328
TCK-64dd70a2,Software issue - mention,Machine money own else various return growth level stand animal yard finish subject.,Software,Update,Resolved,Low,Mark,Elizabeth,2025-09-26T14:47:57.433828
TCK-08dfb219,Software issue - message,Rock mission ground beautiful color power blood series establish ten here box despite let Congress.,Software,OS,Open,Medium,Jeffery,April,2025-09-27T14:47:57.433828
TCK-9e2f2ee2,Network issue - study,American bit none budget usually particularly break them there.,Network,WiFi,Open,Medium,Laura,Cristian,2025-09-26T14:47:57.434330
TCK-497fabf8,Software issue - consider,Movement leg condition success if tonight situation meeting country any dark tell impact including.,Software,Update,Closed,Medium,Christopher,Karen,2025-10-02T14:47:57.434330
TCK-2dc46429,Access issue - employee,Method reach military by perform Mr certain result red executive focus such black.,Access,Password,Closed,High,Kelsey,Troy,2025-10-11T14:47:57.434330
TCK-7cb00738,Network issue - country,Amount though authority agent walk long chair stand trouble matter yourself bag data nearly eat range.,Network,WiFi,Resolved,Medium,David,Justin,2025-09-24T14:47:57.434783
TCK-495a486b,Access issue - last,Television simple represent weight identify despite fly strong.,Access,2FA,Open,Critical,Jose,Michael,2025-10-10T14:47:57.434783
TCK-bd0cada8,Access issue - whether,Local from east one hope visit decade world late money have.,Access,Account Lock,Closed,Critical,Robert,Melissa,2025-10-04T14:47:57.434783
TCK-54e561f2,Software issue - really,Never prevent attack consumer want subject everything support room second two market.,Software,Application,Open,Medium,Jason,Melissa,2025-09-23T14:47:57.435329
TCK-8f837903,Network issue - these,Pass rich something war far air view development public college reach.,Network,VPN,In Progress,Low,Sean,Jesse,2025-10-08T14:47:57.435329
TCK-d314e403,Access issue - somebody,Peace similar report enter throw maintain management land them television analysis happy sister.,Access,Password,Closed,Critical,Charles,David,2025-10-14T14:47:57.435329
TCK-e8641172,Email issue - last,Skin tonight college probably power bring myself third lot strategy interesting Republican state call effect position.,Email,Delivery,Open,Medium,Felicia,Danielle,2025-09-28T14:47:57.435829
TCK-d2e01db2,Hardware issue - work,Attack when participant thus suffer weight lead lot.,Hardware,Laptop,Closed,Low,Kent,Chris,2025-09-28T14:47:57.435829
TCK-f37d88c1,Software issue - million,Provide fire second people study stop sort six play play class future.,Software,Update,In Progress,Low,Melissa,Toni,2025-09-20T14:47:57.435829
TCK-d297c847,Access issue - choice,Matter local course group reality wall knowledge art food page activity.,Access,2FA,In Progress,Medium,Austin,Alisha,2025-09-21T14:47:57.436329
TCK-73d7eff1,Software issue - capital,Number safe her bring seat rich respond specific successful memory prepare notice.,Software,Patch,Open,Critical,Jordan,Jonathon,2025-09-30T14:47:57.436329
TCK-7a56cda5,Network issue - point,Memory event natural begin sure capital stop school scientist article test beyond defense particular recognize house.,Network,VPN,Open,Critical,Wesley,Dana,2025-10-04T14:47:57.436329
TCK-d747618f,Hardware issue - without,Participant consider collection modern per reason even television example against late.,Hardware,Laptop,Resolved,Low,Joseph,Antonio,2025-09-18T14:47:57.436829
TCK-47eabff9,Hardware issue - TV,Agreement local three partner low item direction page guess scene body name success morning last learn.,Hardware,Keyboard,Closed,Medium,Danielle,Angela,2025-09-28T14:47:57.436829
TCK-da2f9552,Email issue - from,Sign push left board scientist human break hotel.,Email,Outlook,In Progress,Low,Patricia,Elizabeth,2025-09-29T14:47:57.436829
TCK-e675b50a,Access issue - he,Close news speech for someone skill social better still catch window.,Access,Password,In Progress,Low,Heather,Alyssa,2025-09-28T14:47:57.437284
TCK-61477334,Software issue - beyond,Sport amount everything go happy under decision sit share determine station although degree their boy.,Software,Update,In Progress,Critical,Jean,Amy,2025-10-13T14:47:57.437284
