ticket_id,title,description,category,subcategory,status,priority,created_by,assigned_to,created_date
TCK-396cc2b4,Network issue - wide,Land recent cup step public situation ground accept.,Network,LAN,In Progress,Critical,Daniel,Carlos,2025-10-17T14:57:22.422199
TCK-4e28dc08,Hardware issue - couple,Pass product total partner sense state matter report television rule above shoulder source amount.,Hardware,Keyboard,Resolved,Low,Jimmy,Shawn,2025-10-15T14:57:22.422699
TCK-acb741bb,Software issue - help,Part live should life life fund leader lot interesting.,Software,Application,Closed,High,Wesley,Elizabeth,2025-10-05T14:57:22.422699
TCK-3cc5a1a5,Email issue - carry,Music way each student reach peace participant staff sell add study trial discover seem describe.,Email,Delivery,Closed,Critical,Juan,Robert,2025-10-09T14:57:22.422699
TCK-61cf2f98,Network issue - simply,Student whole think simple official entire admit fly choose off break actually sense audience administration.,Network,VPN,Resolved,Medium,Rachel,Kayla,2025-09-30T14:57:22.423199
TCK-5d0dd7d9,Network issue - usually,Spring light contain cultural glass inside bit us thank rate nature development idea station.,Network,Router,Closed,Critical,Christine,Heather,2025-09-30T14:57:22.423199
TCK-c9faf807,Hardware issue - class,Quickly son opportunity bill pretty buy school stand production figure head.,Hardware,Monitor,Open,Medium,William,Brenda,2025-09-30T14:57:22.423199
TCK-0bf254be,Network issue - ask,Adult east call suffer represent foreign nation sometimes bed both cost pressure medical color consumer car.,Network,VPN,Resolved,Low,Christopher,Joseph,2025-09-17T14:57:22.423699
TCK-6b1d5211,Software issue - kind,Three election sure affect good page sea measure attention enough edge both quality TV agreement.,Software,OS,Resolved,Critical,Thomas,Gina,2025-09-18T14:57:22.423699
TCK-66172522,Software issue - there,Social but top year visit represent ever out thus hit travel thank.,Software,OS,Resolved,Medium,James,Mark,2025-09-23T14:57:22.423699
TCK-d75a4822,Email issue - north,Build before respond with tree detail ahead continue.,Email,Spam,Open,High,Keith,Lynn,2025-09-17T14:57:22.423699
TCK-813d7a6d,Software issue - executive,North use off arm put may cup language star difference that real before.,Software,Application,Resolved,Critical,Evan,Dean,2025-10-03T14:57:22.424203
TCK-98f11942,Network issue - bad,Firm you hard control anyone nature task author have base pay.,Network,VPN,Open,Low,Bryan,Jason,2025-09-23T14:57:22.424203
TCK-041bc8b6,Email issue - star,Order institution shoulder eye court person leave realize.,Email,Spam,Resolved,High,Jennifer,Anthony,2025-10-02T14:57:22.424203
TCK-fae4d669,Network issue - light,Player brother every event nice race identify laugh up campaign tax.,Network,VPN,Resolved,Low,Jennifer,Noah,2025-10-15T14:57:22.424699
TCK-9054e129,Network issue - ability,Able per bring police wait minute trip trial behavior different see into win white old.,Network,VPN,In Progress,Critical,Michael,Michael,2025-09-25T14:57:22.424699
TCK-c6ec0de0,Hardware issue - improve,Evening attack attack save walk then money newspaper would figure enough right star across now who.,Hardware,Keyboard,Closed,High,Nicole,Angela,2025-10-05T14:57:22.424699
TCK-b78550e8,Access issue - environment,Least cost treat east reach determine born require own.,Access,Account Lock,In Progress,Low,Courtney,Brandon,2025-09-29T14:57:22.425199
TCK-b364fbdd,Network issue - professor,Today form action herself environmental size five power just stuff.,Network,VPN,Closed,High,Sophia,Jill,2025-10-06T14:57:22.425199
TCK-b1058870,Hardware issue - culture,Need fine remain factor nice bad dark could check above really do front.,Hardware,Laptop,In Progress,Critical,John,Ricardo,2025-10-10T14:57:22.425199
TCK-4f95e5bc,Network issue - choose,Four value along least second sea quality again occur happy north blue road day plant cell.,Network,Router,Closed,Medium,Richard,Gregory,2025-10-13T14:57:22.425199
TCK-2f4819ec,Hardware issue - push,Lead local fast suffer evening despite produce various degree use.,Hardware,Monitor,In Progress,High,Lori,Sophia,2025-10-13T14:57:22.425700
TCK-db6bc8b4,Hardware issue - now,Citizen laugh less analysis exactly watch protect bit line of leave us learn.,Hardware,Keyboard,Open,Critical,Paul,Dawn,2025-10-02T14:57:22.425700
TCK-b1958538,Network issue - watch,Team always yeah night economic bit tree you poor down travel.,Network,WiFi,In Progress,Medium,Jason,Matthew,2025-09-26T14:57:22.425700
TCK-270102b4,Hardware issue - how,Music collection north note usually large style final ok type can key including suggest possible industry.,Hardware,Keyboard,Open,Critical,Linda,Robert,2025-10-13T14:57:22.426199
TCK-24a1483d,Software issue - summer,Board memory member usually need significant sure discussion bag charge century.,Software,OS,Resolved,Medium,Edgar,Elizabeth,2025-10-02T14:57:22.426199
TCK-62df8aaf,Hardware issue - receive,Young investment street what factor well bank reach expert hand doctor early.,Hardware,Laptop,Open,High,Jacob,Matthew,2025-10-13T14:57:22.426199
TCK-7711e788,Access issue - least,Close small single individual mean life employee seem career lose claim father.,Access,2FA,In Progress,Low,Chris,Gregory,2025-10-08T14:57:22.426199
TCK-7a52f14b,Access issue - certainly,Almost pull eight such everything place agent law only.,Access,2FA,Closed,Low,Michael,Kevin,2025-10-02T14:57:22.426699
TCK-51eb967e,Access issue - recognize,Early tend control eye whether enjoy five before less PM environment know.,Access,Permissions,Closed,Medium,Nicole,Jennifer,2025-10-13T14:57:22.426699
TCK-78fc8582,Email issue - really,Whatever degree with despite avoid kitchen table free because argue minute occur maintain particularly.,Email,Delivery,In Progress,High,Joe,Juan,2025-10-15T14:57:22.426699
TCK-98dcc992,Network issue - year,Agency edge they when college wide own language step fact.,Network,WiFi,Open,High,Sarah,Kathy,2025-10-02T14:57:22.427199
TCK-2ef94db8,Email issue - floor,Model low light let pass training over morning clear.,Email,Quota,Closed,Low,Ian,Emily,2025-09-19T14:57:22.427199
TCK-c12f0457,Access issue - choose,Ever large southern anything mouth pass young expect talk fast.,Access,Password,In Progress,Low,Barbara,Sheila,2025-10-11T14:57:22.427199
TCK-30b52342,Access issue - hit,Own growth lawyer cause near mission go.,Access,2FA,Resolved,Low,Catherine,Edward,2025-09-23T14:57:22.427699
TCK-f1942980,Software issue - theory,Nice detail reveal pretty its show big black politics throughout hit song than.,Software,OS,Closed,Medium,Scott,Deborah,2025-09-27T14:57:22.427699
TCK-8e30f279,Hardware issue - approach,Front plan information control begin financial grow wind.,Hardware,Monitor,Closed,High,Linda,Jason,2025-10-06T14:57:22.427699
TCK-9b73a1e0,Network issue - your,Cup serve law war person concern federal eight election public catch yeah page figure third who.,Network,LAN,Resolved,Medium,Manuel,Katherine,2025-10-10T14:57:22.428200
TCK-128ca7b5,Access issue - approach,Pull fast father method have every agency various region on season.,Access,2FA,Resolved,Critical,Breanna,Donald,2025-09-22T14:57:22.428200
TCK-9b4eb147,Access issue - prepare,Economy eye population image late young couple.,Access,Password,Resolved,Low,Veronica,Michael,2025-10-11T14:57:22.428200
TCK-39db4dba,Software issue - hospital,East image whose mission myself traditional among future maintain thought position young fight wind professor could.,Software,OS,Resolved,High,Valerie,Ian,2025-09-24T14:57:22.428699
TCK-4f732c56,Email issue - shake,Condition billion because art past his kind commercial dog practice media environmental social several partner.,Email,Quota,In Progress,Low,Debbie,Allison,2025-09-28T14:57:22.428699
TCK-8b7b5591,Hardware issue - like,The market former while board reveal debate strategy wear small series perform.,Hardware,Keyboard,In Progress,Low,Kelsey,Melissa,2025-10-15T14:57:22.428699
TCK-d000bfdc,Email issue - building,Gas Mr much range tonight clear six song western could.,Email,Delivery,In Progress,High,Carlos,Debbie,2025-09-23T14:57:22.429199
TCK-843d8f5a,Network issue - my,Other article note speak begin far no civil leader cultural my eye report thus.,Network,VPN,Closed,Critical,Raymond,Christina,2025-09-24T14:57:22.429199
TCK-99bf0a9d,Email issue - model,Full message space commercial design somebody watch again.,Email,Outlook,Open,High,Renee,Candice,2025-10-06T14:57:22.429199
TCK-4e8a631d,Access issue - prevent,She wrong yourself service financial seven great side century recently kid.,Access,Password,In Progress,Critical,Taylor,Carl,2025-10-13T14:57:22.429751
TCK-826395d3,Hardware issue - financial,Unit American fine thousand conference should fear story wonder.,Hardware,Laptop,Open,Medium,Nicholas,William,2025-09-23T14:57:22.429751
TCK-3d08f0bd,Hardware issue - job,Apply wonder PM stay approach your term cause shoulder.,Hardware,Laptop,In Progress,Medium,Jared,Meagan,2025-10-10T14:57:22.429751
TCK-8da73020,Email issue - these,Keep law lot feel house short more mother without music north suffer.,Email,Spam,Resolved,Medium,Elizabeth,Daniel,2025-10-10T14:57:22.430244
TCK-e841189e,Email issue - run,Country six generation throughout all treatment no population best research suggest.,Email,Quota,Resolved,Low,Robin,David,2025-09-19T14:57:22.430244
TCK-a8bac892,Hardware issue - leg,Public music society at along later second carry.,Hardware,Printer,In Progress,Low,Rachel,Richard,2025-09-25T14:57:22.430244
TCK-28ac5ef4,Email issue - board,Today nation performance school report avoid person feeling mean organization four church.,Email,Outlook,In Progress,Medium,Frances,Kelly,2025-09-30T14:57:22.430745
TCK-26b7ebc1,Hardware issue - offer,Sort base traditional half position family actually special social nearly know indicate every sound stuff.,Hardware,Keyboard,Resolved,Medium,Meagan,Mark,2025-10-03T14:57:22.430745
TCK-533795f5,Email issue - than,Wife down sing must claim direction decision sign city action determine.,Email,Quota,Closed,Low,Janice,Victoria,2025-10-17T14:57:22.430745
TCK-5a712216,Hardware issue - name,Among executive leader she purpose mother again consider.,Hardware,Laptop,Open,High,William,Emma,2025-10-09T14:57:22.430745
TCK-63ec97ea,Hardware issue - protect,Speech dog politics until firm minute floor music.,Hardware,Printer,Closed,High,Michelle,Kimberly,2025-10-02T14:57:22.431244
TCK-ef6a0594,Software issue - myself,Work cover civil around language program would indicate born Republican.,Software,Update,In Progress,Medium,Kevin,Brian,2025-10-06T14:57:22.431244
TCK-d8b89f57,Software issue - note,Fire success peace despite point research view control always rock anything exactly.,Software,Patch,In Progress,Medium,George,Nicholas,2025-09-25T14:57:22.431244
TCK-9862d894,Hardware issue - sit,Form management full both choice from third environmental or.,Hardware,Laptop,Open,Low,Charles,Jennifer,2025-09-27T14:57:22.431750
TCK-2061f8cb,Access issue - time,Drive this quite sit fly radio strategy training wrong thousand early situation statement a blood medical.,Access,Password,Resolved,High,Ricky,Christine,2025-09-30T14:57:22.431750
TCK-c0ff3f01,Software issue - perform,Item a land better establish employee less he ever listen high suddenly.,Software,Application,In Progress,Critical,Mary,Joshua,2025-09-30T14:57:22.431750
TCK-5578726e,Software issue - debate,Risk activity decide letter star group camera of.,Software,OS,Closed,Low,Michele,Erik,2025-09-29T14:57:22.431750
TCK-e096e02c,Access issue - support,Start possible capital wrong effort yourself party plan enter five today.,Access,2FA,Open,Low,Aimee,Brian,2025-09-26T14:57:22.432248
TCK-5cceef0e,Hardware issue - record,He list pay charge discover me brother garden.,Hardware,Monitor,In Progress,Medium,James,Kyle,2025-10-08T14:57:22.432248
TCK-c69b9d37,Email issue - political,Fine beat main degree five from table toward senior sometimes beat service argue office enter.,Email,Quota,Closed,Critical,Phillip,Roberto,2025-10-01T14:57:22.432248
TCK-247aba01,Email issue - wish,This project avoid with out southern decision town live.,Email,Spam,Closed,Medium,Tiffany,Tommy,2025-10-11T14:57:22.432747
TCK-60e58a89,Software issue - design,Trade today however source card who information road former deal.,Software,Update,Open,Medium,Stephanie,Zachary,2025-09-24T14:57:22.432747
TCK-b31de51a,Email issue - argue,Cut moment pattern building use keep wish decide tax popular finally keep.,Email,Outlook,Closed,Low,Deborah,Isaiah,2025-10-17T14:57:22.432747
TCK-0b95f23f,Software issue - sound,Situation with manager process debate open television.,Software,Update,Closed,High,David,Kristine,2025-10-13T14:57:22.433244
TCK-73c834c9,Software issue - toward,Avoid town black sit agent north course guess always present own reduce full new stop.,Software,OS,Closed,High,Victoria,Katherine,2025-09-24T14:57:22.433244
TCK-e2fe6d56,Email issue - arm,Quickly leg so role term name player former leg.,Email,Outlook,Closed,Medium,Brandon,Brian,2025-09-27T14:57:22.433244
TCK-3ecfd686,Access issue - apply,Operation start general garden affect heavy term first.,Access,Password,Resolved,Low,Benjamin,Brianna,2025-10-06T14:57:22.433244
TCK-0989cd07,Network issue - line,Everybody gas never discussion maybe card owner only return million.,Network,WiFi,Closed,Medium,April,Tiffany,2025-09-17T14:57:22.433745
TCK-6ecd1818,Hardware issue - ten,Little five after gas quite interesting change stay attack hot just generation girl seat within.,Hardware,Keyboard,Resolved,Low,Patricia,Amanda,2025-09-23T14:57:22.433745
TCK-21ce4f07,Hardware issue - manager,Nation budget according before wish use fight describe against benefit choose.,Hardware,Keyboard,In Progress,Medium,Teresa,Susan,2025-10-10T14:57:22.433745
